Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD793,Sudha,Fruits & Veggies,Fresh Fruits,Dehu Road,5/20/2023,South,2135,0.11,576.45,Maharashtra
OD794,Adavan,Snacks,Chocolates,Dhanori,9/20/2021,West,1802,0.23,558.62,Maharashtra
OD795,Sheeba,Oil & Masala,Spices,Bavdhan,9/20/2021,West,979,0.21,78.32,Maharashtra
OD796,Jonas,Food Grains,Organic Staples,Pimpri-Chinchwad,9/21/2024,Central,816,0.24,155.04,Maharashtra
OD797,Surya,Food Grains,Organic Staples,Mulshi,12/24/2022,East,663,0.1,218.79,Maharashtra
OD798,Ganesh,Food Grains,Organic Staples,Sholapur,12/24/2022,East,1627,0.18,715.88,Maharashtra
OD799,Sheeba,Beverages,Health Drinks,Bibwewadi,12/24/2022,East,1549,0.26,588.62,Maharashtra
OD800,Jackson,Fruits & Veggies,Organic Vegetables,Pune,11/27/2022,West,2024,0.34,585.22,Maharashtra
OD801,Vince,Snacks,Cookies,Camp,2/20/2024,West,1983,0.33,456.09,Maharashtra
OD802,Aditi,Fruits & Veggies,Organic Vegetables,Hinjawadi,2/20/2024,West,2029,0.3,385.51,Maharashtra
OD803,Ravi,"Eggs, Meat & Fish",Eggs,Camp,8/18/2023,East,1980,0.12,118.8,Maharashtra
OD804,Hafiz,Food Grains,Dals & Pulses,Bibwewadi,03-12-2023,South,2375,0.19,332.5,Maharashtra
OD805,Hafiz,Bakery,Cakes,Pune Cantonment,4/22/2024,West,1736,0.14,86.8,Maharashtra
OD806,Akash,Snacks,Noodles,Rajgurunagar,11-01-2021,West,1843,0.12,313.31,Maharashtra
OD807,Ganesh,Food Grains,Atta & Flour,Pune,11-01-2021,West,1176,0.34,529.2,Maharashtra
OD808,Peer,Bakery,Biscuits,Aundh,02-03-2022,Central,662,0.18,165.5,Maharashtra
OD809,Komal,"Eggs, Meat & Fish",Fish,Narhe,02-03-2022,Central,1501,0.22,345.23,Maharashtra
OD810,Vince,Fruits & Veggies,Fresh Fruits,Hinjawadi,10/13/2021,West,1900,0.34,722,Maharashtra
OD811,Ram,"Eggs, Meat & Fish",Eggs,Mundhwa,10/13/2021,West,1471,0.16,147.1,Maharashtra
OD812,Yadav,"Eggs, Meat & Fish",Fish,Bhosari,10/13/2021,West,874,0.27,367.08,Maharashtra
OD813,Arutra,Bakery,Breads & Buns,Lonikand,10/13/2021,West,1259,0.24,415.47,Maharashtra
OD814,Malik,Snacks,Noodles,Koregaon Park,5/14/2024,West,1670,0.29,83.5,Maharashtra
OD815,Adavan,Fruits & Veggies,Organic Fruits,Bibwewadi,5/14/2024,West,1801,0.32,468.26,Maharashtra
OD816,Rumaiza,Beverages,Soft Drinks,Dhanori,3/20/2022,Central,1776,0.2,372.96,Maharashtra
OD817,Shree,Beverages,Soft Drinks,Narhe,9/15/2023,East,2031,0.26,243.72,Maharashtra
OD818,Vinne,Bakery,Breads & Buns,Hadapsar,6/28/2021,East,2081,0.21,478.63,Maharashtra
OD819,Ram,Snacks,Chocolates,Rajgurunagar,6/28/2021,East,2166,0.3,714.78,Maharashtra
OD820,Vinne,Beverages,Soft Drinks,Pune Cantonment,6/28/2021,East,1152,0.3,391.68,Maharashtra
OD821,Krithika,Fruits & Veggies,Fresh Vegetables,Narhe,6/28/2021,East,1831,0.34,128.17,Maharashtra
OD822,Roshan,Beverages,Health Drinks,Pune,6/28/2021,East,2313,0.1,693.9,Maharashtra
OD823,Kumar,Bakery,Biscuits,Dhanori,6/20/2024,East,1918,0.17,421.96,Maharashtra
OD824,Verma,Food Grains,Organic Staples,Pimpri-Chinchwad,6/20/2024,East,1580,0.3,553,Maharashtra
OD825,Mathew,Snacks,Chocolates,Koregaon Park,05-09-2021,West,506,0.18,86.02,Maharashtra
OD826,Vinne,Snacks,Cookies,Lonikand,05-09-2021,West,1291,0.24,477.67,Maharashtra
OD827,Rumaiza,Bakery,Cakes,Rajgurunagar,8/21/2024,Central,681,0.27,211.11,Maharashtra
OD828,Jackson,Bakery,Breads & Buns,Bavdhan,8/21/2024,Central,553,0.2,27.65,Maharashtra
OD829,Arvind,Food Grains,Dals & Pulses,Viman Nagar,8/21/2024,Central,693,0.12,173.25,Maharashtra
OD830,Roshan,"Eggs, Meat & Fish",Chicken,Hadapsar,6/16/2024,South,1712,0.32,650.56,Maharashtra
OD831,Verma,Beverages,Soft Drinks,Dehu Road,6/16/2024,South,1336,0.12,160.32,Maharashtra
OD832,Alan,Snacks,Cookies,Mundhwa,6/16/2024,South,1095,0.13,339.45,Maharashtra
OD833,Verma,Beverages,Soft Drinks,Baner,6/16/2024,South,1950,0.17,682.5,Maharashtra
OD834,Harish,Food Grains,Organic Staples,Aundh,7/23/2023,South,1478,0.12,251.26,Maharashtra
OD835,Veena,Food Grains,Atta & Flour,Pune,7/23/2023,South,1726,0.13,759.44,Maharashtra
OD836,Esther,Beverages,Soft Drinks,Lonikand,7/23/2023,South,1423,0.32,270.37,Maharashtra
OD837,Ravi,Snacks,Noodles,Camp,09-08-2021,Central,506,0.21,65.78,Maharashtra
OD838,Sudeep,Bakery,Breads & Buns,Mundhwa,11-04-2024,South,866,0.16,147.22,Maharashtra
OD839,Yadav,"Eggs, Meat & Fish",Eggs,Dehu Road,03-07-2023,Central,982,0.34,235.68,Maharashtra
OD840,Sundar,Oil & Masala,Spices,Narhe,11/20/2022,East,1287,0.31,579.15,Maharashtra
OD841,Sudha,"Eggs, Meat & Fish",Mutton,Pune University,11/20/2022,East,2205,0.19,463.05,Maharashtra
OD842,Sundar,Food Grains,Atta & Flour,Bavdhan,11/20/2022,East,1808,0.34,162.72,Maharashtra
OD843,Ravi,"Eggs, Meat & Fish",Chicken,Mundhwa,11-07-2023,West,680,0.35,108.8,Maharashtra
OD844,Akash,Food Grains,Rice,Mulshi,11-07-2023,West,2386,0.29,858.96,Maharashtra
OD845,Ravi,Beverages,Soft Drinks,Koregaon Park,11-07-2023,West,2280,0.27,615.6,Maharashtra
OD846,Suresh,Beverages,Health Drinks,Mulshi,11-07-2023,West,2008,0.24,742.96,Maharashtra
OD847,Peer,Food Grains,Organic Staples,Lonikand,10/13/2022,South,652,0.11,123.88,Maharashtra
OD848,Verma,Bakery,Cakes,Wagholi,10/13/2022,South,2076,0.29,103.8,Maharashtra
OD849,Adavan,Oil & Masala,Masalas,Narhe,01-01-2024,East,1353,0.14,419.43,Maharashtra
OD850,Veena,Fruits & Veggies,Fresh Vegetables,Hinjawadi,02-07-2021,East,740,0.29,155.4,Maharashtra
OD851,Sudha,Beverages,Health Drinks,Wagholi,6/20/2023,West,1100,0.15,308,Maharashtra
OD852,Haseena,"Eggs, Meat & Fish",Fish,Bavdhan,6/20/2023,West,1759,0.34,211.08,Maharashtra
OD853,Malik,"Eggs, Meat & Fish",Eggs,Sholapur,5/28/2023,South,2099,0.29,230.89,Maharashtra
OD854,Kumar,Bakery,Cakes,Camp,2/19/2023,East,1935,0.21,638.55,Maharashtra
OD855,Suresh,Oil & Masala,Spices,Pune,2/19/2023,East,1316,0.16,105.28,Maharashtra
OD856,Surya,Snacks,Noodles,Hadapsar,08-03-2021,East,2040,0.23,510,Maharashtra
OD857,Harish,Food Grains,Organic Staples,Pimpri-Chinchwad,08-03-2021,East,1742,0.13,487.76,Maharashtra
OD858,Veronica,Food Grains,Dals & Pulses,Hinjawadi,08-03-2021,East,1559,0.31,420.93,Maharashtra
OD859,Amrish,Bakery,Biscuits,Camp,04-10-2024,East,1141,0.34,148.33,Maharashtra
OD860,Anu,"Eggs, Meat & Fish",Mutton,Pune Cantonment,04-10-2024,East,2060,0.22,679.8,Maharashtra
OD861,Hafiz,Food Grains,Atta & Flour,Bibwewadi,06-09-2021,West,1426,0.18,570.4,Maharashtra
OD862,Ramesh,Bakery,Breads & Buns,Bavdhan,06-09-2021,West,1263,0.13,88.41,Maharashtra
OD863,Shree,Food Grains,Dals & Pulses,Kothrud,01-05-2023,South,1880,0.22,714.4,Maharashtra
OD864,Jackson,"Eggs, Meat & Fish",Mutton,Viman Nagar,01-05-2023,South,899,0.35,224.75,Maharashtra
OD865,Yusuf,Food Grains,Atta & Flour,Koregaon Park,01-05-2023,South,1417,0.29,524.29,Maharashtra
OD866,Adavan,"Eggs, Meat & Fish",Chicken,Baner,01-10-2021,South,1066,0.27,191.88,Maharashtra
OD867,Arutra,"Eggs, Meat & Fish",Fish,Dhanori,01-10-2021,South,1330,0.31,119.7,Maharashtra
OD868,Sharon,Beverages,Health Drinks,Pune University,9/29/2023,East,1677,0.31,603.72,Maharashtra
OD869,Komal,Beverages,Health Drinks,Pune Cantonment,04-06-2021,East,627,0.18,250.8,Maharashtra
OD870,Arvind,Food Grains,Organic Staples,Bavdhan,09-03-2023,East,1598,0.13,719.1,Maharashtra
OD871,Haseena,Bakery,Breads & Buns,Bhosari,09-03-2023,East,1852,0.25,796.36,Maharashtra
OD872,Hussain,Oil & Masala,Edible Oil & Ghee,Baner,10/19/2022,East,1970,0.11,492.5,Maharashtra
OD873,Arutra,"Eggs, Meat & Fish",Fish,Narhe,12-10-2021,East,1504,0.33,135.36,Maharashtra
OD874,Sudeep,Fruits & Veggies,Organic Vegetables,Bibwewadi,12-10-2021,East,1795,0.26,448.75,Maharashtra
OD875,Rumaiza,Food Grains,Atta & Flour,Mundhwa,8/25/2024,South,693,0.32,187.11,Maharashtra
OD876,Vince,Beverages,Soft Drinks,Hadapsar,1/17/2023,East,866,0.29,207.84,Maharashtra
OD877,Ridhesh,Oil & Masala,Spices,Baner,1/17/2023,East,1704,0.21,766.8,Maharashtra
OD878,Ravi,Bakery,Cakes,Kothrud,1/17/2023,East,1306,0.14,404.86,Maharashtra
OD879,Sudeep,Food Grains,Rice,Sholapur,9/17/2021,East,1761,0.24,352.2,Maharashtra
OD880,Vidya,Bakery,Cakes,Narhe,11/30/2024,East,2195,0.19,373.15,Maharashtra
OD881,Veronica,Beverages,Health Drinks,Narhe,11/30/2024,East,1733,0.21,623.88,Maharashtra
OD882,Ridhesh,Fruits & Veggies,Organic Vegetables,Kothrud,10-09-2022,South,882,0.22,97.02,Maharashtra
OD883,Arvind,Bakery,Breads & Buns,Dhanori,12/23/2024,West,2137,0.31,512.88,Maharashtra
OD884,Shree,Fruits & Veggies,Fresh Vegetables,Bhosari,10/22/2023,Central,2172,0.22,304.08,Maharashtra
OD885,Amy,Snacks,Cookies,Camp,4/29/2021,East,804,0.3,64.32,Maharashtra
OD886,Suresh,Oil & Masala,Edible Oil & Ghee,Kothrud,4/25/2022,West,1436,0.29,588.76,Maharashtra
OD887,Sheeba,Food Grains,Organic Staples,Baner,6/26/2024,West,1798,0.33,359.6,Maharashtra
OD888,Ganesh,Food Grains,Atta & Flour,Rajgurunagar,10/14/2024,East,2043,0.16,204.3,Maharashtra
OD889,Willams,Beverages,Health Drinks,Pune Cantonment,12-09-2021,West,1762,0.19,123.34,Maharashtra
OD890,Rumaiza,Bakery,Breads & Buns,Narhe,6/20/2024,East,1290,0.34,399.9,Maharashtra
OD891,Kumar,Bakery,Breads & Buns,Dehu Road,6/20/2024,East,1615,0.12,613.7,Maharashtra
OD892,Haseena,Food Grains,Dals & Pulses,Mundhwa,6/26/2024,Central,748,0.28,224.4,Maharashtra
OD893,Adavan,Snacks,Noodles,Pune University,6/26/2024,Central,2275,0.18,318.5,Maharashtra
OD894,Rumaiza,Oil & Masala,Spices,Viman Nagar,6/26/2024,Central,1056,0.29,211.2,Maharashtra
OD895,Malik,Oil & Masala,Masalas,Pune Cantonment,11-10-2023,West,1778,0.34,266.7,Maharashtra
OD896,Rumaiza,Food Grains,Atta & Flour,Aundh,11-10-2023,West,783,0.19,195.75,Maharashtra
OD897,Jonas,Food Grains,Dals & Pulses,Dehu Road,10-03-2023,Central,2263,0.3,429.97,Maharashtra
OD898,Arutra,Fruits & Veggies,Organic Fruits,Dhanori,09-09-2021,Central,1752,0.33,350.4,Maharashtra
OD899,Adavan,"Eggs, Meat & Fish",Eggs,Bavdhan,10/29/2024,East,1647,0.22,708.21,Maharashtra
OD900,Haseena,Beverages,Soft Drinks,Mulshi,04-10-2023,East,1966,0.34,393.2,Maharashtra
OD901,Sheeba,Snacks,Chocolates,Hadapsar,11-11-2024,Central,745,0.26,37.25,Maharashtra
OD902,Yusuf,"Eggs, Meat & Fish",Fish,Sholapur,11-11-2024,Central,1233,0.32,480.87,Maharashtra
OD903,Veronica,"Eggs, Meat & Fish",Chicken,Mundhwa,9/15/2024,Central,1331,0.2,212.96,Maharashtra
OD904,James,Oil & Masala,Edible Oil & Ghee,Kothrud,04-08-2023,West,2336,0.31,116.8,Maharashtra
OD905,Amrish,Beverages,Health Drinks,Rajgurunagar,04-08-2023,West,1441,0.18,634.04,Maharashtra
OD906,Ganesh,Snacks,Noodles,Baner,04-08-2023,West,951,0.26,85.59,Maharashtra
OD907,Veena,Snacks,Chocolates,Viman Nagar,12/30/2024,East,1240,0.34,458.8,Maharashtra
OD908,Arvind,Snacks,Cookies,Sholapur,12/30/2024,East,1854,0.2,685.98,Maharashtra
OD909,Mathew,Snacks,Chocolates,Dhanori,12/30/2024,East,1167,0.28,455.13,Maharashtra
OD910,Amy,Food Grains,Dals & Pulses,Mundhwa,09-02-2024,Central,2372,0.13,853.92,Maharashtra
OD911,Roshan,Fruits & Veggies,Organic Vegetables,Hadapsar,09-02-2024,Central,1579,0.25,442.12,Maharashtra
OD912,Malik,Food Grains,Dals & Pulses,Baner,09-02-2024,Central,1734,0.2,329.46,Maharashtra
OD913,Ridhesh,Beverages,Health Drinks,Mundhwa,5/31/2022,East,2069,0.13,558.63,Maharashtra
OD914,Mathew,Bakery,Cakes,Pune University,11/27/2024,Central,1404,0.29,238.68,Maharashtra
OD915,Sabeela,Food Grains,Rice,Mundhwa,11/27/2024,Central,2048,0.26,552.96,Maharashtra
OD916,Ridhesh,Beverages,Soft Drinks,Hadapsar,6/15/2021,Central,1008,0.28,302.4,Maharashtra
OD917,Jackson,"Eggs, Meat & Fish",Eggs,Dhanori,6/15/2021,Central,1539,0.16,507.87,Maharashtra
OD918,Ravi,Oil & Masala,Spices,Pune University,6/15/2021,Central,2459,0.17,442.62,Maharashtra
OD919,Suresh,Snacks,Chocolates,Pune,03-05-2023,Central,1249,0.23,462.13,Maharashtra
OD920,Hussain,Bakery,Cakes,Aundh,03-05-2023,Central,1410,0.31,70.5,Maharashtra
OD921,Hussain,"Eggs, Meat & Fish",Fish,Rajgurunagar,12-05-2021,South,845,0.15,354.9,Maharashtra
OD922,Willams,"Eggs, Meat & Fish",Chicken,Pune Cantonment,04-11-2022,East,558,0.35,189.72,Maharashtra
OD923,Surya,Food Grains,Organic Staples,Sholapur,04-11-2022,East,1783,0.25,374.43,Maharashtra
OD924,Veronica,Snacks,Noodles,Hinjawadi,04-11-2022,East,2232,0.17,491.04,Maharashtra
OD925,Rumaiza,Food Grains,Dals & Pulses,Pune,9/15/2023,East,1967,0.2,885.15,Maharashtra
OD926,Esther,Bakery,Biscuits,Bavdhan,9/13/2021,East,1118,0.25,402.48,Maharashtra
OD927,Rumaiza,Oil & Masala,Spices,Pimpri-Chinchwad,9/13/2021,East,1964,0.29,451.72,Maharashtra
OD928,Sharon,Snacks,Noodles,Bavdhan,10-05-2022,South,938,0.13,300.16,Maharashtra
OD929,James,Bakery,Biscuits,Wagholi,10-05-2022,South,2127,0.19,425.4,Maharashtra
OD930,Shah,Beverages,Soft Drinks,Sholapur,4/14/2024,East,1198,0.17,179.7,Maharashtra
OD931,Hussain,Food Grains,Rice,Dhanori,4/14/2024,East,905,0.18,307.7,Maharashtra
OD932,Muneer,Bakery,Cakes,Dhanori,4/14/2024,East,1655,0.2,662,Maharashtra
OD933,Veronica,Fruits & Veggies,Fresh Vegetables,Kothrud,09-02-2024,East,712,0.19,306.16,Maharashtra
OD934,Muneer,Fruits & Veggies,Organic Fruits,Koregaon Park,6/20/2023,East,735,0.34,183.75,Maharashtra
OD935,Shah,Snacks,Chocolates,Koregaon Park,6/20/2023,East,664,0.27,92.96,Maharashtra
OD936,Veena,Oil & Masala,Spices,Pune University,6/20/2023,East,1004,0.21,200.8,Maharashtra
OD937,Ravi,Beverages,Soft Drinks,Koregaon Park,6/20/2023,East,1641,0.19,262.56,Maharashtra
OD938,Haseena,Bakery,Cakes,Mulshi,11-05-2024,West,1972,0.24,138.04,Maharashtra
OD939,Rumaiza,Bakery,Biscuits,Hadapsar,12/13/2022,West,1551,0.15,666.93,Maharashtra
OD940,Yadav,Oil & Masala,Edible Oil & Ghee,Bavdhan,12/13/2022,West,1703,0.35,255.45,Maharashtra
OD941,Amy,Fruits & Veggies,Fresh Vegetables,Hadapsar,6/19/2023,West,1208,0.28,410.72,Maharashtra
OD942,Vinne,Oil & Masala,Masalas,Pimpri-Chinchwad,12/13/2023,West,1681,0.21,151.29,Maharashtra
OD943,Vince,Bakery,Biscuits,Pimpri-Chinchwad,12/13/2023,West,1988,0.26,238.56,Maharashtra
OD944,Alan,Food Grains,Atta & Flour,Baner,5/29/2022,West,2135,0.15,704.55,Maharashtra
OD945,James,Fruits & Veggies,Organic Fruits,Dehu Road,5/29/2022,West,1254,0.33,551.76,Maharashtra
OD946,Ravi,Oil & Masala,Spices,Bhosari,5/29/2022,West,2105,0.25,252.6,Maharashtra
OD947,Vinne,Fruits & Veggies,Fresh Vegetables,Wagholi,7/26/2022,West,1140,0.19,273.6,Maharashtra
OD948,Amy,Snacks,Chocolates,Pune University,11/28/2024,East,2480,0.19,248,Maharashtra
OD949,Shree,Beverages,Soft Drinks,Pune Cantonment,11/28/2024,East,2439,0.26,195.12,Maharashtra
OD950,Malik,Food Grains,Dals & Pulses,Wagholi,11/28/2024,East,546,0.11,65.52,Maharashtra
OD951,Malik,Oil & Masala,Masalas,Hinjawadi,11/28/2024,East,951,0.15,95.1,Maharashtra
OD952,Amy,Food Grains,Atta & Flour,Lonikand,11/28/2024,East,2279,0.16,113.95,Maharashtra
OD953,Ridhesh,Snacks,Chocolates,Dhanori,04-03-2024,East,1102,0.3,495.9,Maharashtra
OD954,James,Fruits & Veggies,Fresh Vegetables,Viman Nagar,12/28/2024,Central,1992,0.15,338.64,Maharashtra
OD955,Sharon,Oil & Masala,Spices,Narhe,12/28/2024,Central,963,0.1,182.97,Maharashtra
OD956,Vince,Fruits & Veggies,Organic Vegetables,Dhanori,11/30/2024,South,1011,0.22,161.76,Maharashtra
OD957,Ravi,"Eggs, Meat & Fish",Eggs,Sholapur,5/15/2024,West,992,0.15,148.8,Maharashtra
OD958,Akash,"Eggs, Meat & Fish",Chicken,Hadapsar,5/15/2024,West,1702,0.22,408.48,Maharashtra
OD959,Alan,"Eggs, Meat & Fish",Chicken,Baner,5/15/2024,West,2341,0.31,117.05,Maharashtra
OD960,Vince,Bakery,Biscuits,Viman Nagar,9/22/2022,West,945,0.33,425.25,Maharashtra
OD961,Yusuf,Snacks,Chocolates,Bavdhan,11/14/2024,West,1161,0.32,441.18,Maharashtra
OD962,Muneer,Beverages,Soft Drinks,Pune,11/27/2022,South,1097,0.18,252.31,Maharashtra
OD963,Verma,Bakery,Breads & Buns,Narhe,09-01-2023,West,2319,0.1,417.42,Maharashtra
OD964,Veena,Oil & Masala,Edible Oil & Ghee,Bibwewadi,9/22/2021,South,1758,0.23,158.22,Maharashtra
OD965,Roshan,Snacks,Noodles,Lonikand,04-09-2024,East,1792,0.28,197.12,Maharashtra
OD966,Yusuf,Bakery,Cakes,Wagholi,04-09-2024,East,2432,0.29,753.92,Maharashtra
OD967,Esther,Oil & Masala,Edible Oil & Ghee,Bhosari,04-09-2024,East,2049,0.19,778.62,Maharashtra
OD968,Sabeela,Bakery,Breads & Buns,Aundh,04-09-2024,East,2229,0.1,267.48,Maharashtra
OD969,Rumaiza,Bakery,Cakes,Koregaon Park,04-09-2024,East,1120,0.27,459.2,Maharashtra
OD970,Krithika,"Eggs, Meat & Fish",Mutton,Bibwewadi,04-09-2024,East,1481,0.11,88.86,Maharashtra
OD971,Krithika,Food Grains,Rice,Sholapur,1/16/2021,East,1398,0.12,139.8,Maharashtra
OD972,Amrish,Beverages,Health Drinks,Pune,1/16/2021,East,990,0.11,237.6,Maharashtra
OD973,Vidya,Oil & Masala,Spices,Mulshi,1/16/2021,East,2152,0.1,430.4,Maharashtra
OD974,Rumaiza,"Eggs, Meat & Fish",Mutton,Hadapsar,1/16/2021,East,1169,0.22,362.39,Maharashtra
OD975,Ram,Food Grains,Organic Staples,Mundhwa,10-05-2024,East,617,0.3,197.44,Maharashtra
OD976,Mathew,Bakery,Cakes,Wagholi,10-05-2024,East,1090,0.21,250.7,Maharashtra
OD977,Hafiz,Fruits & Veggies,Fresh Vegetables,Mulshi,07-09-2024,West,1205,0.3,494.05,Maharashtra
OD978,Verma,"Eggs, Meat & Fish",Fish,Mundhwa,01-07-2024,Central,758,0.14,303.2,Maharashtra
OD979,Willams,"Eggs, Meat & Fish",Mutton,Kothrud,5/30/2023,South,1074,0.18,118.14,Maharashtra
OD980,Veena,Bakery,Breads & Buns,Bibwewadi,12-09-2022,Central,829,0.16,49.74,Maharashtra
OD981,Sharon,Snacks,Chocolates,Bibwewadi,10-03-2023,East,618,0.12,148.32,Maharashtra
OD982,Ram,Food Grains,Dals & Pulses,Kothrud,11-11-2021,West,911,0.24,91.1,Maharashtra
OD983,Haseena,Oil & Masala,Edible Oil & Ghee,Aundh,11-11-2021,West,1722,0.21,154.98,Maharashtra
OD984,Ram,Beverages,Soft Drinks,Wagholi,11-11-2021,West,1660,0.33,315.4,Maharashtra
OD985,Veena,Bakery,Biscuits,Pimpri-Chinchwad,9/29/2024,Central,2494,0.27,548.68,Maharashtra
OD986,Alan,"Eggs, Meat & Fish",Fish,Hadapsar,9/29/2024,Central,2444,0.33,415.48,Maharashtra
OD987,Harish,Snacks,Noodles,Dhanori,9/29/2024,Central,1175,0.14,70.5,Maharashtra
OD988,Peer,"Eggs, Meat & Fish",Fish,Rajgurunagar,03-10-2022,Central,1868,0.19,317.56,Maharashtra
OD989,Arvind,Oil & Masala,Spices,Narhe,5/21/2024,East,1862,0.14,409.64,Maharashtra
OD990,Harish,Snacks,Chocolates,Bhosari,5/21/2024,East,869,0.21,243.32,Maharashtra
OD991,Rumaiza,Snacks,Cookies,Bibwewadi,3/29/2022,South,1747,0.12,244.58,Maharashtra
OD992,Aditi,Food Grains,Rice,Narhe,09-09-2023,East,1612,0.3,386.88,Maharashtra
OD993,Roshan,Bakery,Biscuits,Bavdhan,8/26/2023,West,2297,0.3,895.83,Maharashtra
OD994,Jackson,Beverages,Health Drinks,Koregaon Park,8/26/2023,West,1534,0.11,475.54,Maharashtra
OD995,Kumar,Snacks,Cookies,Camp,5/21/2021,South,807,0.11,80.7,Maharashtra
OD996,Amrish,Fruits & Veggies,Fresh Vegetables,Dhanori,5/21/2021,South,575,0.34,132.25,Maharashtra
OD997,Sharon,Snacks,Chocolates,Bavdhan,10/28/2022,South,1805,0.13,649.8,Maharashtra
OD998,Ram,Oil & Masala,Edible Oil & Ghee,Camp,10/28/2022,South,1700,0.17,459,Maharashtra
OD999,Harish,Beverages,Soft Drinks,Mundhwa,10/28/2022,South,1010,0.32,141.4,Maharashtra
OD1000,Rumaiza,Bakery,Breads & Buns,Hadapsar,10/28/2022,South,748,0.23,89.76,Maharashtra
OD1001,Sudeep,Snacks,Cookies,Pimpri-Chinchwad,11-10-2023,Central,2361,0.1,118.05,Maharashtra
OD1002,Kumar,Beverages,Health Drinks,Viman Nagar,12/22/2024,Central,672,0.34,275.52,Maharashtra
OD1003,Malik,Bakery,Cakes,Mulshi,08-07-2022,Central,817,0.12,98.04,Maharashtra
OD1004,Yusuf,Snacks,Chocolates,Rajgurunagar,10-01-2023,Central,2139,0.17,962.55,Maharashtra
OD1005,Anu,"Eggs, Meat & Fish",Fish,Wagholi,10/29/2023,Central,2198,0.26,351.68,Maharashtra
OD1006,Ravi,Snacks,Chocolates,Rajgurunagar,12/22/2024,Central,2176,0.19,500.48,Maharashtra
OD1007,Amy,Oil & Masala,Spices,Hadapsar,05-12-2021,Central,905,0.19,108.6,Maharashtra
OD1008,Harish,Fruits & Veggies,Fresh Vegetables,Camp,12-01-2021,Central,1541,0.23,600.99,Maharashtra
OD1009,James,Snacks,Cookies,Baner,08-03-2024,Central,2343,0.34,515.46,Maharashtra
OD1010,Mathew,Food Grains,Organic Staples,Pimpri-Chinchwad,9/24/2024,Central,567,0.18,147.42,Maharashtra
OD1011,Shah,"Eggs, Meat & Fish",Eggs,Kothrud,11/19/2024,Central,1712,0.15,188.32,Maharashtra
OD1012,Vidya,Snacks,Chocolates,Camp,05-05-2021,Central,1756,0.18,684.84,Maharashtra
OD1013,Harish,"Eggs, Meat & Fish",Fish,Kothrud,6/29/2024,Central,896,0.3,367.36,Maharashtra
OD1014,Roshan,"Eggs, Meat & Fish",Fish,Hinjawadi,9/20/2021,Central,627,0.35,56.43,Maharashtra
OD1015,Jackson,Fruits & Veggies,Fresh Vegetables,Bibwewadi,12/15/2021,Central,764,0.15,320.88,Maharashtra
OD1016,Yusuf,Oil & Masala,Spices,Pune University,5/14/2024,Central,2447,0.24,415.99,Maharashtra
OD1017,Amrish,Bakery,Breads & Buns,Hadapsar,10/24/2024,Central,1178,0.1,200.26,Maharashtra
OD1018,Jackson,"Eggs, Meat & Fish",Fish,Viman Nagar,11/18/2021,Central,1258,0.23,226.44,Maharashtra
OD1019,Sharon,Fruits & Veggies,Organic Vegetables,Dehu Road,8/28/2023,Central,1425,0.12,441.75,Maharashtra
OD1020,Amy,Beverages,Health Drinks,Viman Nagar,6/29/2024,Central,1889,0.22,774.49,Maharashtra
OD1021,Ganesh,Food Grains,Dals & Pulses,Wagholi,3/14/2023,Central,2396,0.3,311.48,Maharashtra
OD1022,Jackson,Oil & Masala,Spices,Bibwewadi,11/18/2021,Central,1396,0.12,237.32,Maharashtra
OD1023,Adavan,Food Grains,Atta & Flour,Bavdhan,4/26/2024,Central,1792,0.16,680.96,Maharashtra
OD1024,Jackson,"Eggs, Meat & Fish",Eggs,Kothrud,11/18/2021,Central,1305,0.32,404.55,Maharashtra
OD1025,Willams,Bakery,Biscuits,Viman Nagar,9/27/2022,Central,1703,0.26,681.2,Maharashtra
OD1026,Ram,Beverages,Soft Drinks,Wagholi,5/17/2023,Central,2184,0.27,393.12,Maharashtra
OD1027,Suresh,Food Grains,Atta & Flour,Bibwewadi,10/13/2024,Central,721,0.21,129.78,Maharashtra
OD1028,Kumar,Beverages,Health Drinks,Baner,10-10-2023,Central,1539,0.1,184.68,Maharashtra
OD1029,Veronica,Snacks,Noodles,Baner,06-03-2021,Central,2491,0.3,323.83,Maharashtra
OD1030,Ram,Snacks,Cookies,Viman Nagar,6/25/2022,Central,875,0.21,385,Maharashtra
OD1031,Ganesh,Snacks,Noodles,Rajgurunagar,10/17/2023,East,1177,0.31,411.95,Maharashtra
OD1032,Haseena,"Eggs, Meat & Fish",Chicken,Koregaon Park,07-03-2024,East,1398,0.3,489.3,Maharashtra
OD1033,Rumaiza,Snacks,Chocolates,Hadapsar,09-02-2021,East,1379,0.33,441.28,Maharashtra
OD1034,Malik,Oil & Masala,Spices,Lonikand,12-01-2021,East,2222,0.33,688.82,Maharashtra
OD1035,Sabeela,Food Grains,Atta & Flour,Kothrud,12-05-2024,East,1540,0.21,569.8,Maharashtra
OD1036,Peer,Beverages,Health Drinks,Wagholi,08-09-2022,East,2273,0.31,909.2,Maharashtra
OD1037,Anu,Fruits & Veggies,Fresh Fruits,Aundh,12-01-2021,East,1655,0.2,264.8,Maharashtra
OD1038,Ravi,Snacks,Cookies,Camp,12-04-2023,East,604,0.33,126.84,Maharashtra
